Movie_Title,Year,Rating,Runtime(Mins),main_genre
Despicable Me 2,2013,7.3,98,Animation
The Simpsons Movie,2007,7.3,87,Animation
Shrek 2,2004,7.3,93,Animation
Lilo & Stitch,2002,7.3,85,Animation
Corpse Bride,2005,7.3,77,Animation
Tarzan,1999,7.3,88,Animation
Hercules,1997,7.3,93,Animation
Heisei tanuki gassen ponpoko,1994,7.3,119,Animation
The Brave Little Toaster,1987,7.3,90,Animation
The Last Unicorn,1982,7.3,92,Animation
One Hundred and One Dalmatians,1961,7.3,79,Animation
Lady and the Tramp,1955,7.3,76,Animation
Peter Pan,1953,7.3,77,Animation
Cinderella,1950,7.3,74,Animation
Bambi,1942,7.3,69,Animation
Wish Dragon,2021,7.2,98,Animation
Encanto,2021,7.2,102,Animation
Anomalisa,2015,7.2,90,Animation
The Book of Life,2014,7.2,95,Animation
Monsters University,2013,7.2,104,Animation
The Croods,2013,7.2,98,Animation
Neko no ongaeshi,2002,7.2,75,Animation
Cars,2006,7.2,117,Animation
Treasure Planet,2002,7.2,95,Animation
A Bug's Life,1998,7.2,95,Animation
The Great Mouse Detective,1986,7.2,74,Animation
The Fox and the Hound,1981,7.2,83,Animation
Sleeping Beauty,1959,7.2,75,Animation
Dumbo,1941,7.2,64,Animation
The Sea Beast,2022,7.1,115,Animation
Sing,2016,7.1,108,Animation
Winnie the Pooh,2011,7.1,63,Animation
Arthur Christmas,2011,7.1,97,Animation
Brave,2012,7.1,93,Animation
The Princess and the Frog,2009,7.1,97,Animation
Enchanted,2007,7.1,107,Animation
The SpongeBob SquarePants Movie,2004,7.1,87,Animation
Spirit: Stallion of the Cimarron,2002,7.1,83,Animation
Fantasia 2000,1999,7.1,75,Animation
The Prince of Egypt,1998,7.1,99,Animation
Chicken Run,2000,7.1,84,Animation
Anastasia,1997,7.1,94,Animation
Balto,1995,7.1,78,Animation
The AristoCats,1970,7.1,78,Animation
The Sword in the Stone,1963,7.1,79,Animation
Turning Red,2022,7.0,100,Animation
Ron's Gone Wrong,2021,7.0,107,Animation
Abominable,2019,7.0,97,Animation
Ralph Breaks the Internet,2018,7.0,112,Animation
Chip 'n Dale: Rescue Rangers,2022,7.0,97,Animation
The Peanuts Movie,2015,7.0,88,Animation
ParaNorman,2012,7.0,92,Animation
Hotel Transylvania,2012,7.0,91,Animation
A Scanner Darkly,2006,7.0,100,Animation
The Hunchback of Notre Dame,1996,7.0,91,Animation
Bedknobs and Broomsticks,1971,7.0,117,Animation
The Croods: A New Age,2020,6.9,95,Animation
Rio,2011,6.9,96,Animation
Frankenweenie,2012,6.9,87,Animation
Ice Age: Dawn of the Dinosaurs,2009,6.9,94,Animation
Cloudy with a Chance of Meatballs,2009,6.9,90,Animation
Madagascar,2005,6.9,86,Animation
The Road to El Dorado,2000,6.9,89,Animation
A Goofy Movie,1995,6.9,78,Animation
An American Tail,1986,6.9,80,Animation
The Rescuers,1977,6.9,78,Animation
The Bad Guys,2022,6.8,100,Animation
The Lion King,2019,6.8,118,Animation
Storks,2016,6.8,87,Animation
Frozen II,2019,6.8,103,Animation
Madagascar 3: Europe's Most Wanted,2012,6.8,95,Animation
A Christmas Carol,2009,6.8,96,Animation
Mr. Peabody & Sherman,2014,6.8,92,Animation
The Boxtrolls,2014,6.8,96,Animation
Horton Hears a Who!,2008,6.8,86,Animation
Ice Age: The Meltdown,2006,6.8,91,Animation
Bolt,2008,6.8,96,Animation
Meet the Robinsons,2007,6.8,95,Animation
Brother Bear,2003,6.8,85,Animation
Beavis and Butt-Head Do America,1996,6.8,81,Animation
The Rescuers Down Under,1990,6.8,77,Animation
DuckTales the Movie: Treasure of the Lost Lamp,1990,6.8,74,Animation
Missing Link,2019,6.7,93,Animation
Mary Poppins Returns,2018,6.7,130,Animation
Cars 3,2017,6.7,102,Animation
Ferdinand,2017,6.7,108,Animation
The Good Dinosaur,2015,6.7,93,Animation
The Pirates! In an Adventure with Scientists!,2012,6.7,88,Animation
Surf's Up,2007,6.7,85,Animation
Over the Hedge,2006,6.7,83,Animation
Sinbad: Legend of the Seven Seas,2003,6.7,88,Animation
James and the Giant Peach,1996,6.7,79,Animation
Pocahontas,1995,6.7,81,Animation
All Dogs Go to Heaven,1989,6.7,84,Animation
Smallfoot,2018,6.6,96,Animation
Minions: The Rise of Gru,2022,6.6,87,Animation
Hotel Transylvania 2,2015,6.6,89,Animation
Home,2015,6.6,94,Animation
Penguins of Madagascar,2014,6.6,92,Animation
Madagascar: Escape 2 Africa,2008,6.6,89,Animation
Puss in Boots,2011,6.6,90,Animation
Monster House,2006,6.6,91,Animation
The Polar Express,2004,6.6,100,Animation
Antz,1998,6.6,83,Animation
Oliver & Company,1988,6.6,74,Animation
Heavy Metal,1981,6.6,86,Animation
The Secret Life of Pets,2016,6.5,87,Animation
Ice Age: Continental Drift,2012,6.5,88,Animation
Hoodwinked!,2005,6.5,80,Animation
Space Jam,1996,6.5,88,Animation
FernGully: The Last Rainforest,1992,6.5,76,Animation
The Secret Life of Pets 2,2019,6.4,86,Animation
Minions,2015,6.4,91,Animation
Turbo,2013,6.4,96,Animation
Trolls,2016,6.4,92,Animation
The Lorax,2012,6.4,86,Animation
Happy Feet,2006,6.4,108,Animation
Robots,2005,6.4,91,Animation
Dinosaur,2000,6.4,82,Animation
The Swan Princess,1994,6.4,93,Animation
An American Tail: Fievel Goes West,1991,6.4,75,Animation
Hotel Transylvania 3: Summer Vacation,2018,6.3,97,Animation
The Boss Baby,2017,6.3,97,Animation
The Grinch,2018,6.3,85,Animation
Rio 2,2014,6.3,101,Animation
Cloudy with a Chance of Meatballs 2,2013,6.3,95,Animation
Shrek Forever After,2010,6.3,95,Animation
Gedo senki,2006,6.3,115,Animation
Despicable Me 3,2017,6.2,89,Animation
Cars 2,2011,6.2,106,Animation
The Lord of the Rings,1978,6.2,132,Animation
Sausage Party,2016,6.1,89,Animation
The Tale of Despereaux,2008,6.1,93,Animation
Shrek the Third,2007,6.1,93,Animation
Open Season,2006,6.1,86,Animation
Bee Movie,2007,6.1,91,Animation
Hotel Transylvania: Transformania,2022,6.0,87,Animation
The SpongeBob Movie: Sponge Out of Water,2015,6.0,92,Animation
Planet 51,2009,6.0,91,Animation
Arthur et les Minimoys,2006,6.0,94,Animation
Shark Tale,2004,6.0,90,Animation
Gnomeo & Juliet,2011,5.9,84,Animation
The Addams Family,2019,5.8,86,Animation
Happy Feet Two,2011,5.8,117,Animation
Escape from Planet Earth,2012,5.8,89,Animation
The Ant Bully,2006,5.8,88,Animation
Looney Tunes: Back in Action,2003,5.8,93,Animation
The Nut Job,2014,5.7,85,Animation
Planes,2013,5.7,91,Animation
Chicken Little,2005,5.7,81,Animation
Ice Age: Collision Course,2016,5.6,94,Animation
Scoob!,2020,5.6,93,Animation
Barnyard,2006,5.6,90,Animation
Stuart Little 2,2002,5.5,77,Animation
Hop,2011,5.4,95,Animation
The Smurfs,2011,5.4,103,Animation
The Smurfs 2,2013,5.3,105,Animation
Tom & Jerry,2021,5.2,101,Animation
The Wild,2006,5.2,95,Animation
G-Force,2009,5.1,88,Animation
Garfield: A Tale of Two Kitties,2006,5.0,82,Animation
Garfield,2004,5.0,80,Animation
Space Jam: A New Legacy,2021,4.5,115,Animation
Alvin and the Chipmunks: The Squeakquel,2009,4.5,88,Animation
Alvin and the Chipmunks: Chipwrecked,2011,4.3,87,Animation
The Emoji Movie,2017,3.3,86,Animation
"Il buono, il brutto, il cattivo",1966,8.8,161,Adventure
Once Upon a Time in the West,1968,8.5,165,Western
Django Unchained,2012,8.4,165,Drama
Unforgiven,1992,8.2,130,Drama
Per qualche dollaro in più,1965,8.2,132,Western
The Treasure of the Sierra Madre,1948,8.2,126,Adventure
The Gold Rush,1925,8.2,95,Adventure
The Man Who Shot Liberty Valance,1962,8.1,123,Drama
Dances with Wolves,1990,8.0,181,Adventure
Rio Bravo,1959,8.0,141,Western
High Noon,1952,8.0,85,Drama
The Searchers,1956,7.9,119,Adventure
The Hateful Eight,2015,7.8,168,Crime
The Outlaw Josey Wales,1976,7.8,135,Western
Red River,1948,7.8,133,Drama
Stagecoach,1939,7.8,96,Adventure
Wind River,2017,7.7,107,Crime
Blazing Saddles,1974,7.7,93,Comedy
Hell or High Water,2016,7.6,102,Crime
True Grit,2010,7.6,110,Drama
McCabe & Mrs. Miller,1971,7.6,120,Drama
Giù la testa,1971,7.6,157,Drama
Little Big Man,1970,7.6,139,Adventure
Giant,1956,7.6,201,Drama
Shane,1953,7.6,118,Drama
Dead Man,1995,7.5,121,Adventure
Legends of the Fall,1994,7.5,133,Drama
Of Mice and Men,1992,7.5,115,Drama
Jeremiah Johnson,1972,7.5,108,Adventure
El Dorado,1966,7.5,126,Drama
Yahsi Bati,2009,7.4,112,Adventure
Lone Star,1996,7.4,135,Drama
Back to the Future Part III,1990,7.4,118,Adventure
High Plains Drifter,1973,7.4,105,Drama
True Grit,1969,7.4,128,Adventure
The Ballad of Buster Scruggs,2018,7.3,133,Comedy
Bacurau,2019,7.3,131,Adventure
The Proposition,2005,7.3,104,Crime
The Three Burials of Melquiades Estrada,2005,7.3,121,Adventure
Pale Rider,1985,7.3,115,Drama
Il mio nome è Nessuno,1973,7.3,116,Comedy
Seven Brides for Seven Brothers,1954,7.3,102,Comedy
Hostiles,2017,7.2,134,Drama
El Topo,1970,7.2,125,Drama
Bone Tomahawk,2015,7.1,132,Drama
The Dressmaker,2015,7.0,119,Comedy
The Longest Ride,2015,7.0,123,Comedy
Brimstone,2016,7.0,148,Drama
Two Mules for Sister Sara,1970,7.0,116,Adventure
Hang 'Em High,1968,7.0,114,Drama
Les frères Sisters,2018,6.9,122,Drama
Bubba Ho-Tep,2002,6.9,92,Comedy
Ravenous,1999,6.9,101,Adventure
The Power of the Dog,2021,6.8,126,Drama
City Slickers,1991,6.8,113,Comedy
The Devil's Rejects,2005,6.7,107,Crime
The Horse Whisperer,1998,6.7,169,Drama
The Homesman,2014,6.6,122,Drama
Australia,2008,6.6,165,Adventure
Far and Away,1992,6.6,140,Adventure
The Missing,2003,6.5,137,Adventure
Three Amigos!,1986,6.5,104,Comedy
A Million Ways to Die in the West,2014,6.1,116,Comedy
Cry Macho,2021,5.7,104,Drama
Wild Wild West,1999,4.9,106,Action
The Ridiculous 6,2015,4.8,119,Action
Jonah Hex,2010,4.7,81,Action
The Godfather,1972,9.2,175,Crime
Aynabaji,2016,9.0,147,Crime
The Godfather Part II,1974,9.0,202,Crime
12 Angry Men,1957,9.0,96,Crime
Jai Bhim,2021,8.9,164,Crime
Pulp Fiction,1994,8.9,154,Crime
Cidade de Deus,2002,8.6,130,Crime
The Green Mile,1999,8.6,189,Crime
Se7en,1995,8.6,127,Crime
The Silence of the Lambs,1991,8.6,118,Crime
The Departed,2006,8.5,151,Crime
American History X,1998,8.5,119,Crime
The Usual Suspects,1995,8.5,106,Crime
Joker,2019,8.4,122,Crime
Drishyam 2,2021,8.4,152,Crime
Tengoku to jigoku,1963,8.4,143,Crime
Witness for the Prosecution,1957,8.4,116,Crime
Ratsasan,2018,8.3,170,Crime
Drishyam,2013,8.3,160,Crime
Reservoir Dogs,1992,8.3,99,Crime
Once Upon a Time in America,1984,8.3,229,Crime
Scarface,1983,8.3,170,Crime
The Sting,1973,8.3,129,Comedy
A Clockwork Orange,1971,8.3,136,Crime
To Kill a Mockingbird,1962,8.3,129,Crime
Double Indemnity,1944,8.3,107,Crime
M - Eine Stadt sucht einen Mörder,1931,8.3,117,Crime
Andhadhun,2018,8.2,139,Comedy
Drishyam,2015,8.2,163,Crime
No Country for Old Men,2007,8.2,122,Crime
Snatch,2000,8.2,104,Comedy
L.A. Confidential,1997,8.2,138,Crime
Casino,1995,8.2,178,Crime
Taxi Driver,1976,8.2,114,Crime
Z,1969,8.2,127,Crime
Dial M for Murder,1954,8.2,105,Crime
Rashômon,1950,8.2,88,Crime
Pink,2016,8.1,136,Crime
"Three Billboards Outside Ebbing, Missouri",2017,8.1,115,Comedy
Talvar,2015,8.1,132,Crime
The Grand Budapest Hotel,2014,8.1,99,Adventure
Prisoners,2013,8.1,153,Crime
Article 15,2019,8.1,130,Crime
Rang De Basanti,2006,8.1,167,Comedy
Salinui chueok,2003,8.1,131,Crime
The Big Lebowski,1998,8.1,117,Comedy
Fargo,1996,8.1,98,Crime
Eskiya,1996,8.1,128,Crime
La haine,1995,8.1,98,Crime
Dom za vesanje,1988,8.1,142,Comedy
Paper Moon,1973,8.1,102,Comedy
Cool Hand Luke,1967,8.1,127,Crime
Les quatre cents coups,1959,8.1,99,Crime
Du rififi chez les hommes,1955,8.1,118,Crime
On the Waterfront,1954,8.1,108,Crime
Les diaboliques,1955,8.1,117,Crime
Contratiempo,2016,8.0,106,Crime
Special Chabbis,2013,8.0,144,Crime
Slumdog Millionaire,2008,8.0,120,Crime
Sin City,2005,8.0,124,Crime
Dogville,2003,8.0,178,Crime
"Crna macka, beli macor",1998,8.0,127,Comedy
Chung Hing sam lam,1994,8.0,102,Comedy
Le Samouraï,1967,8.0,105,Crime
Touch of Evil,1958,8.0,95,Crime
The Killing,1956,8.0,84,Crime
The Night of the Hunter,1955,8.0,92,Crime
Kind Hearts and Coronets,1949,8.0,106,Comedy
Out of the Past,1947,8.0,97,Crime
The Maltese Falcon,1941,8.0,100,Crime
Knives Out,2019,7.9,130,Comedy
Manbiki kazoku,2018,7.9,121,Crime
In Bruges,2008,7.9,107,Comedy
Bin-jip,2004,7.9,88,Crime
Mystic River,2003,7.9,138,Crime
Nueve reinas,2000,7.9,114,Crime
Dancer in the Dark,2000,7.9,140,Crime
Once Were Warriors,1994,7.9,102,Crime
True Romance,1993,7.9,119,Crime
Carlito's Way,1993,7.9,144,Crime
Bound by Honor,1993,7.9,180,Crime
The Untouchables,1987,7.9,119,Crime
Le cercle rouge,1970,7.9,140,Crime
Ascenseur pour l'échafaud,1958,7.9,91,Crime
The Big Heat,1953,7.9,89,Crime
Strangers on a Train,1951,7.9,101,Crime
Rope,1948,7.9,80,Crime
The Big Sleep,1946,7.9,114,Crime
Mildred Pierce,1945,7.9,111,Crime
Arsenic and Old Lace,1944,7.9,118,Comedy
Badla,2019,7.8,118,Crime
Nightcrawler,2014,7.8,117,Crime
La migliore offerta,2013,7.8,131,Crime
Bir Zamanlar Anadolu'da,2011,7.8,157,Crime
The Girl with the Dragon Tattoo,2011,7.8,158,Crime
Un prophète,2009,7.8,155,Crime
Madeo,2009,7.8,129,Crime
Män som hatar kvinnor,2009,7.8,152,Crime
Crash,2004,7.8,112,Crime
Lilja 4-ever,2002,7.8,109,Crime
A Bronx Tale,1993,7.8,121,Crime
Boyz n the Hood,1991,7.8,112,Crime
Mississippi Burning,1988,7.8,128,Crime
The King of Comedy,1982,7.8,109,Comedy
The Day of the Jackal,1973,7.8,143,Crime
The Asphalt Jungle,1950,7.8,112,Crime
Gaslight,1944,7.8,114,Crime
This Is England,2006,7.7,101,Crime
Zodiac,2007,7.7,157,Crime
Lucky Number Slevin,2006,7.7,110,Crime
Adams æbler,2005,7.7,94,Comedy
Road to Perdition,2002,7.7,117,Crime
Ocean's Eleven,2001,7.7,116,Crime
"O Brother, Where Art Thou?",2000,7.7,107,Adventure
Hana-bi,1997,7.7,103,Crime
Primal Fear,1996,7.7,129,Crime
Glengarry Glen Ross,1992,7.7,100,Crime
Miller's Crossing,1990,7.7,115,Crime
Down by Law,1986,7.7,107,Comedy
Blue Velvet,1986,7.7,120,Crime
À bout de souffle,1960,7.7,90,Crime
Victoria,2015,7.6,138,Crime
Highway,2014,7.6,133,Crime
Leviafan,2014,7.6,140,Crime
Les misérables,2019,7.6,104,Crime
Eastern Promises,2007,7.6,100,Crime
Inside Man,2006,7.6,129,Crime
Gone Baby Gone,2007,7.6,114,Crime
Dead Man's Shoes,2004,7.6,90,Crime
Lord of War,2005,7.6,122,Crime
Vera Drake,2004,7.6,125,Crime
Kontroll,2003,7.6,111,Comedy
21 Grams,2003,7.6,124,Crime
Traffic,2000,7.6,147,Crime
American Psycho,2000,7.6,102,Crime
Do lok tin si,1995,7.6,99,Comedy
Baazigar,1993,7.6,175,Crime
My Cousin Vinny,1992,7.6,120,Comedy
Delicatessen,1991,7.6,99,Comedy
The Godfather Part III,1990,7.6,162,Crime
The Naked Gun: From the Files of Police Squad!,1988,7.6,85,Comedy
After Hours,1985,7.6,97,Comedy
Blood Simple,1984,7.6,99,Crime
The Long Goodbye,1973,7.6,112,Comedy
Bande à part,1964,7.6,95,Comedy
West Side Story,1961,7.6,153,Crime
The Ladykillers,1955,7.6,91,Comedy
The 39 Steps,1935,7.6,86,Crime
Promising Young Woman,2020,7.5,113,Crime
Den skyldige,2018,7.5,85,Crime
Who Am I - Kein System ist sicher,2014,7.5,102,Crime
Sin nombre,2009,7.5,96,Adventure
The Town,2010,7.5,125,Crime
Die Fälscher,2007,7.5,99,Crime
Death Note: Desu nôto,2006,7.5,126,Crime
Chinjeolhan geumjassi,2005,7.5,115,Crime
Perfume: The Story of a Murderer,2006,7.5,147,Crime
Kiss Kiss Bang Bang,2005,7.5,103,Comedy
Ne le dis à personne,2006,7.5,131,Crime
Les invasions barbares,2003,7.5,99,Comedy
House of Sand and Fog,2003,7.5,126,Crime
Boksuneun naui geot,2002,7.5,129,Crime
The Life of David Gale,2003,7.5,130,Crime
The Man Who Wasn't There,2001,7.5,116,Crime
Gangs of New York,2002,7.5,167,Crime
Ghost Dog: The Way of the Samurai,1999,7.5,116,Crime
Following,1998,7.5,69,Crime
A Simple Plan,1998,7.5,121,Crime
Jackie Brown,1997,7.5,154,Crime
Funny Games,1997,7.5,108,Crime
Sleepers,1996,7.5,147,Crime
Dead Man Walking,1995,7.5,122,Crime
A Perfect World,1993,7.5,138,Crime
Menace II Society,1993,7.5,97,Crime
The Player,1992,7.5,124,Comedy
Thelma & Louise,1991,7.5,130,Adventure
Mystery Train,1989,7.5,110,Comedy
"The Cook, the Thief, His Wife & Her Lover",1989,7.5,124,Crime
A Fish Called Wanda,1988,7.5,108,Comedy
How to Steal a Million,1966,7.5,123,Comedy
Pierrot le fou,1965,7.5,110,Crime
Lolita,1962,7.5,153,Crime
The Lady from Shanghai,1947,7.5,87,Crime
Blindspotting,2018,7.4,95,Comedy
Uncut Gems,2019,7.4,135,Crime
The Hate U Give,2018,7.4,133,Crime
Calvary,2014,7.4,102,Crime
The Judge,2014,7.4,141,Crime
Av Mevsimi,2010,7.4,140,Crime
Felon,2008,7.4,104,Crime
Notes on a Scandal,2006,7.4,92,Crime
Maria Full of Grace,2004,7.4,101,Crime
Hooligans,2005,7.4,109,Crime
La mala educación,2004,7.4,106,Crime
In the Bedroom,2001,7.4,131,Crime
Frequency,2000,7.4,118,Crime
The Talented Mr. Ripley,1999,7.4,139,Crime
Les Misérables,1998,7.4,134,Crime
A Time to Kill,1996,7.4,149,Crime
Tesis,1996,7.4,125,Crime
Dolores Claiborne,1995,7.4,132,Crime
Bullets Over Broadway,1994,7.4,98,Comedy
C'est arrivé près de chez vous,1992,7.4,95,Comedy
Dirty Rotten Scoundrels,1988,7.4,110,Comedy
Body Heat,1981,7.4,113,Crime
Blow Out,1981,7.4,108,Crime
...and justice for all.,1979,7.4,119,Crime
Marathon Man,1976,7.4,125,Crime
Three Days of the Condor,1975,7.4,117,Crime
Straw Dogs,1971,7.4,113,Crime
Detroit,2017,7.3,143,Crime
Good Time,2017,7.3,102,Crime
Shot Caller,2017,7.3,121,Crime
Cruella,2021,7.3,134,Adventure
Starred Up,2013,7.3,106,Crime
The Place Beyond the Pines,2012,7.3,140,Crime
The Guard,2011,7.3,96,Comedy
Luftslottet som sprängdes,2009,7.3,147,Crime
Four Lions,2010,7.3,97,Comedy
Animal Kingdom,2010,7.3,113,Crime
The Lincoln Lawyer,2011,7.3,118,Crime
Mr. Brooks,2007,7.3,120,Crime
Hustle & Flow,2005,7.3,116,Crime
Matchstick Men,2003,7.3,116,Comedy
Dirty Pretty Things,2002,7.3,97,Crime
Before the Devil Knows You're Dead,2007,7.3,117,Crime
Irréversible,2002,7.3,97,Crime
Sexy Beast,2000,7.3,89,Crime
Rounders,1998,7.3,121,Crime
Pusher,1996,7.3,110,Crime
Bound,1996,7.3,109,Crime
Shallow Grave,1994,7.3,89,Crime
Cape Fear,1991,7.3,128,Crime
Drugstore Cowboy,1989,7.3,101,Crime
Wall Street,1987,7.3,126,Crime
Raising Arizona,1987,7.3,94,Comedy
Murder by Death,1976,7.3,95,Comedy
Murder on the Orient Express,1974,7.3,128,Crime
The Stranger,1946,7.3,95,Crime
Dogman,2018,7.2,103,Crime
Dope,2015,7.2,103,Adventure
West Side Story,2021,7.2,156,Crime
Kvinden i buret,2013,7.2,96,Crime
American Hustle,2013,7.2,138,Crime
Talaash,2012,7.2,140,Crime
Now You See Me,2013,7.2,115,Crime
Mientras duermes,2011,7.2,102,Crime
The Ghost Writer,2010,7.2,128,Crime
Nothing But the Truth,2008,7.2,108,Crime
Fracture,2007,7.2,113,Crime
In the Valley of Elah,2007,7.2,121,Crime
Tsotsi,2005,7.2,95,Crime
Michael Clayton,2007,7.2,119,Crime
Brick,2005,7.2,110,Crime
Mean Creek,2004,7.2,90,Crime
Chicago,2002,7.2,113,Comedy
Red Dragon,2002,7.2,124,Crime
Frailty,2001,7.2,100,Crime
The Bank Job,2008,7.2,111,Crime
Go,1999,7.2,102,Comedy
The Rainmaker,1997,7.2,135,Crime
Sydney,1996,7.2,102,Crime
The Crying Game,1992,7.2,112,Crime
Wild at Heart,1990,7.2,125,Comedy
Heathers,1988,7.2,103,Comedy
Manhunter,1986,7.2,120,Crime
Clue,1985,7.2,94,Comedy
Top Secret!,1984,7.2,90,Comedy
Death on the Nile,1978,7.2,140,Crime
The Pink Panther Strikes Again,1976,7.2,103,Comedy
Mean Streets,1973,7.2,112,Crime
Take the Money and Run,1969,7.2,85,Comedy
Queen & Slim,2019,7.1,132,Crime
The Devil All the Time,2020,7.1,138,Crime
Bad Times at the El Royale,2018,7.1,141,Crime
The White Tiger,2021,7.1,125,Crime
Aus dem Nichts,2017,7.1,106,Crime
Don't Breathe,2016,7.1,88,Crime
Tangerine,2015,7.1,88,Comedy
Elle,2016,7.1,130,Crime
99 Homes,2014,7.1,112,Crime
Blue Ruin,2013,7.1,90,Crime
Side Effects,2013,7.1,106,Crime
Seven Psychopaths,2012,7.1,110,Comedy
The Outfit,2022,7.1,105,Crime
Dhamaka,2021,7.1,103,Crime
The Unforgivable,2021,7.1,112,Crime
Kol,2020,7.1,112,Crime
Frozen River,2008,7.1,97,Crime
State of Play,2009,7.1,127,Crime
Elephant,2003,7.1,81,Crime
11:14,2003,7.1,86,Comedy
Runaway Jury,2003,7.1,127,Crime
Tais-toi!,2003,7.1,85,Comedy
Bad Santa,2003,7.1,92,Comedy
Narc,2002,7.1,105,Crime
Phone Booth,2002,7.1,81,Crime
Strange Days,1995,7.1,145,Crime
Sneakers,1992,7.1,126,Comedy
The Accused,1988,7.1,111,Crime
Rumble Fish,1983,7.1,94,Crime
The Outsiders,1983,7.1,91,Crime
Dressed to Kill,1980,7.1,104,Crime
Klute,1971,7.1,114,Crime
Marnie,1964,7.1,130,Crime
The Mule,2018,7.0,116,Crime
Nightmare Alley,2021,7.0,150,Crime
Gräns,2018,7.0,110,Crime
Rustom,2016,7.0,148,Crime
Green Room,2015,7.0,95,Crime
Robot & Frank,2012,7.0,89,Comedy
The Angels' Share,2012,7.0,101,Comedy
We're the Millers,2013,7.0,110,Comedy
The Drop,2014,7.0,106,Crime
Filth,2013,7.0,97,Action
Gomorra,2008,7.0,137,Crime
Unthinkable,2010,7.0,97,Crime
Burn After Reading,2008,7.0,96,Comedy
The Lookout,2007,7.0,99,Crime
8 femmes,2002,7.0,111,Comedy
John Q,2002,7.0,116,Crime
Super Troopers,2001,7.0,100,Comedy
Heaven,2002,7.0,97,Crime
The Salton Sea,2002,7.0,103,Crime
Boiler Room,2000,7.0,120,Crime
Out of Sight,1998,7.0,123,Comedy
Cop Land,1997,7.0,105,Crime
Breakdown,1997,7.0,93,Crime
Bad Lieutenant,1992,7.0,96,Crime
Átame!,1989,7.0,101,Comedy
The Return of the Pink Panther,1975,7.0,113,Comedy
Soylent Green,1973,7.0,97,Crime
